,concept_uri,preferred_label
225,http://data.europa.eu/esco/skill/04e08696-b62e-446c-9b53-3b48f9af0904,Tiere schlachten
226,http://data.europa.eu/esco/skill/04e52ec7-5107-455b-a943-8004015d5b26,Richtlinien für Ernährungsprogramme entwickeln
227,http://data.europa.eu/esco/skill/04e6474d-f6fd-4e60-9191-24faae8ba0bb,Live auftreten
228,http://data.europa.eu/esco/skill/04e6f19b-6458-432f-9790-3979831a03bc,Grundlagen der Krankenpflege vermitteln
229,http://data.europa.eu/esco/skill/04e762ae-18a9-457f-9b2e-280cdddae1f0,Lernmöglichkeiten in der Veterinärmedizin nutzen
230,http://data.europa.eu/esco/skill/04e84553-2795-4098-b0ad-e7921628b32c,geschädigte Nutzer/Nutzerinnen der sozialen Dienste unterstützen
231,http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,SAS language
232,http://data.europa.eu/esco/skill/04fe962b-4017-4eb7-9139-7d69b6922bc9,anwendungsspezifische Schnittstelle verwenden
233,http://data.europa.eu/esco/skill/05010f6c-0b40-4525-ac4a-057d46a2b6f4,elektrische Anlagen konstruieren
234,http://data.europa.eu/esco/skill/050dc15e-a41f-4958-bb2c-3fa46c2182be,unter Überdruckbedingungen schweißen
235,http://data.europa.eu/esco/skill/0511c6df-d1fb-4606-9c73-4baba77eea79,Sendungen wiegen
236,http://data.europa.eu/esco/skill/0516cfc3-eec7-45c6-87d7-d0e11a3364a8,Betongießmaschine bedienen
237,http://data.europa.eu/esco/skill/05182ba0-1cb7-4203-93f6-c2d0e2beb3a2,Werbung für Empfehlungen für Kunden/Kundinnen von Fitnessaktivitäten machen
238,http://data.europa.eu/esco/skill/0520d8ba-3c24-4f75-a8b0-f883ddeed82d,Auftragnehmer und Auftragnehmerinnen prüfen
239,http://data.europa.eu/esco/skill/0524a62d-96bb-45f5-b7c6-baacbef31af9,Fischsortierung
240,http://data.europa.eu/esco/skill/05281013-f5ae-4bf2-ad23-d5d6f7573b46,Bestandsplanung durchführen
241,http://data.europa.eu/esco/skill/052b829c-67c5-466f-9300-0e0b001a68ef,Energieleistungsverträge vorbereiten
242,http://data.europa.eu/esco/skill/05338a70-1ea1-4c33-a886-1c4f0c7d7241,Handelsstrategien weitergeben
243,http://data.europa.eu/esco/skill/0539bd09-531a-4857-b739-cfd0316e4c65,Tiere ethisch korrekt behandeln
244,http://data.europa.eu/esco/skill/054f26ab-cfdc-4077-883c-1c4c9e9b310a,Firewall-Regeln definieren
245,http://data.europa.eu/esco/skill/0550431f-9c8b-4204-9c45-59bc5feacf06,Konzepte zur kontinuierlichen Verbesserung
246,http://data.europa.eu/esco/skill/05515233-5b76-481e-af0c-369142c2f86b,Erkrankungen des Hals-Nasen-Ohrenraums
247,http://data.europa.eu/esco/skill/0551beb0-2e59-4e43-8883-d4a06400940f,Tiere auf die künstliche Besamung vorbereiten
248,http://data.europa.eu/esco/skill/0557b66b-3ac5-4a03-a6e4-035aab5777ce,Produktionsbohrer bedienen
249,http://data.europa.eu/esco/skill/05580192-9610-4bbf-9dd7-f09fe4cae28a,Qualitätskontrolle in Mikrobiologielabors durchführen
250,http://data.europa.eu/esco/skill/055ff233-6569-43db-9f95-a4b03dca97da,Lagerdatenerfassungssysteme bedienen
251,http://data.europa.eu/esco/skill/0562cd60-cd92-47c3-bc63-30a55c5ca4fe,geochemische Proben untersuchen
252,http://data.europa.eu/esco/skill/0568517d-3d5f-470f-ac29-0b6509dd85b8,Polsterung von Oldtimer restaurieren
253,http://data.europa.eu/esco/skill/056f3e1e-ba27-4498-9fd1-c22ae04dbf3a,Arzthelfer/Arzthelferinnen beaufsichtigen
254,http://data.europa.eu/esco/skill/0571fb74-b254-4ef7-8dd7-7e1e7893d783,detaillierte Verfahrensanweisungen für den Umzug besonderer Güter befolgen
255,http://data.europa.eu/esco/skill/05722a60-14ab-44e1-960e-35efb2695efd,Tabakblätter schneiden
256,http://data.europa.eu/esco/skill/0590ae63-2218-4ef9-9753-4393487772b3,Materialien in der Porzellanherstellung
257,http://data.europa.eu/esco/skill/059a7a6e-e65e-4127-a421-76817554f97c,Straßenbelag abtragen
258,http://data.europa.eu/esco/skill/059b2748-e1df-43d2-8a08-0331fb8d0ddf,Frachtarten
259,http://data.europa.eu/esco/skill/059d0c45-3ad3-440e-a20d-63ecbece9336,Strickmaschinentechnik
260,http://data.europa.eu/esco/skill/05a5f39f-e6c3-47b9-9824-f5d15e0bc885,Schalentiere säubern
261,http://data.europa.eu/esco/skill/05a7f9e0-1ebd-4853-890b-c78f37096d51,humanitäre Hilfe leisten
262,http://data.europa.eu/esco/skill/05aa7c09-46e7-433f-a81b-92841f4551e7,Kritik und Beratung annehmen
263,http://data.europa.eu/esco/skill/05ab4b2c-7389-4495-9355-ba0a69effe4f,vorab Behandlungsinformationen zur Verfügung stellen
264,http://data.europa.eu/esco/skill/05b70efb-6b80-4f04-9a25-67cd317daf37,CryEngine
265,http://data.europa.eu/esco/skill/05bc7677-5a64-4e0c-ade3-0140348d4125,Proben organisieren
266,http://data.europa.eu/esco/skill/05bd9f18-370a-4a88-98c7-473cffb7b2ca,Unterlagen für die Beschlussfassung erstellen
267,http://data.europa.eu/esco/skill/05befef9-cb0b-410c-b5fc-f8a3c3598fca,mit Krankenhausinfektionen umgehen
268,http://data.europa.eu/esco/skill/05c00631-b864-4842-b47e-06710c197c7a,Tätigkeiten im Herstellungsprozess koordinieren
269,http://data.europa.eu/esco/skill/05c1cd3e-ab52-4017-af59-7ce74cd23e82,Flugfeldeinrichtungen inspizieren
270,http://data.europa.eu/esco/skill/05caf274-8edf-42d9-8de3-c350f6e3c703,Extrusionsverfahren
271,http://data.europa.eu/esco/skill/05cd9341-0d92-4bcc-983c-bf47132ac3f8,Personal von Lebensmittelproduktionsanlagen beaufsichtigen
272,http://data.europa.eu/esco/skill/05cddb12-85c8-4efc-a149-fb642e90a00e,Keilriemen fertigen
273,http://data.europa.eu/esco/skill/05d00893-d283-44e2-805d-de855ea2c605,Wickelmaschinen für Isolierschläuche reparieren
274,http://data.europa.eu/esco/skill/05d03474-398c-4a06-9de2-242a25cdb800,Waggons überprüfen
275,http://data.europa.eu/esco/skill/05d529f7-a76a-4d45-b681-5e03eb505845,Eingriffe an Patienten/Patientinnen mit Lungenkrankheiten vornehmen
276,http://data.europa.eu/esco/skill/05dbdec3-c9d0-4f15-91ad-0700475a0f75,Umwelteinflüsse auf die Klauen von Rindern beurteilen
277,http://data.europa.eu/esco/skill/05e26dee-199c-44b8-88f0-b05a08068179,Fassadenverkleidung vorbereiten
278,http://data.europa.eu/esco/skill/05e432cf-ac9d-4596-8b1b-2cea064e801e,Typologie von Fleischteilen
279,http://data.europa.eu/esco/skill/05e5e14f-ffa6-4106-b311-c6335ccc2bd2,Sonnenenergie
280,http://data.europa.eu/esco/skill/05e975d0-bbdb-4822-8da9-3153bfcfb52b,Essstörungen
281,http://data.europa.eu/esco/skill/05f05855-acac-4366-a6ee-42f0bebe3780,Quersäge bedienen
282,http://data.europa.eu/esco/skill/05fac72a-7c56-4819-974e-9e4159703731,Klebstoff auf Schichten legen
283,http://data.europa.eu/esco/skill/05fc6f8d-639c-4329-a6de-dfdd800ed091,Kundenkenntnis
284,http://data.europa.eu/esco/skill/05fd5f15-5bde-472d-9e1c-5aaa4f59c2a8,Crimpen
285,http://data.europa.eu/esco/skill/05fe02a3-5d4c-4bf0-97ed-f57ae00e8aa7,Großtransport von Rohstoffen handhaben
286,http://data.europa.eu/esco/skill/060850d5-3dab-476a-beea-4a01408c1bad,den Tauchgang mit dem Team besprechen
287,http://data.europa.eu/esco/skill/0612b3e9-5515-4233-af5e-07191b03c4ba,Nutzpflanzen überwachen
288,http://data.europa.eu/esco/skill/061f1c12-9811-46f7-ab3e-1d28367d6c73,CAD-Technik für Sohlen verwenden
289,http://data.europa.eu/esco/skill/0620ecd1-e4b1-4dfa-972b-38a93e5ebd9d,3D-Umgebungen erschaffen
290,http://data.europa.eu/esco/skill/062320e5-79d1-45e8-8b7e-5deeb53279a2,Online-Datenanalyse durchführen
291,http://data.europa.eu/esco/skill/0623ef90-52f6-496f-a4ca-55925baf00ae,Verlegeplan erstellen
292,http://data.europa.eu/esco/skill/0625e737-2b29-4835-ac28-aeec4a8dc0f2,Papierproduktionsproben prüfen
293,http://data.europa.eu/esco/skill/062ec888-7fd2-4b1e-860e-4cdcc9503ab3,Genehmigungen für die Nutzung von Bodenressourcen erteilen
294,http://data.europa.eu/esco/skill/06358891-8424-43c5-891e-d40f226bef40,IT-Sicherheits-Compliance durchsetzen
295,http://data.europa.eu/esco/skill/0637466c-4f91-4faa-99f6-1594d9d72d32,mit Lieferanten und Lieferantinnen von Bildmaterial verhandeln
296,http://data.europa.eu/esco/skill/06390194-dc45-4d6f-a385-36a58d281ac4,Flexodruckverfahren verwalten
297,http://data.europa.eu/esco/skill/064018ab-0192-441b-92a5-43c2328e9be2,Handbücher für elektrische Bergbaumaschinen
298,http://data.europa.eu/esco/skill/064493f5-894a-4346-a2dd-833da0fbe43f,Endbearbeitung von Schuhwerk
299,http://data.europa.eu/esco/skill/064565c0-4a4c-4a1f-b014-09227ffd5a9f,Tiere für den Transport verladen
300,http://data.europa.eu/esco/skill/0646be77-a425-40da-8577-f77d1198c67f,Venenpunktionen vornehmen
301,http://data.europa.eu/esco/skill/0653e88f-bbc4-44b2-9377-f3d642b1d843,Film laden
302,http://data.europa.eu/esco/skill/0654d206-36a6-4d37-bb98-eb8bd33af3c5,Kältemittelpumpen handhaben
303,http://data.europa.eu/esco/skill/065906a9-61b6-4261-b89c-a5bf5698c344,Fischkadaver einsammeln
304,http://data.europa.eu/esco/skill/065ec709-e0f4-407f-91fe-9feab66942be,Sprinkleranlagen entwickeln
305,http://data.europa.eu/esco/skill/06670261-ea6b-4b52-a915-c7d4ff837f74,statistische Muster ermitteln
306,http://data.europa.eu/esco/skill/066ea964-3f3b-42f2-b6a6-38d0726dbcc1,chirurgische Instrumente
307,http://data.europa.eu/esco/skill/06735a47-61df-4fcb-b23c-d26d70fd3cba,Zuckerraffination messen
308,http://data.europa.eu/esco/skill/0675eb6d-7918-4248-917b-dbce45b06901,Produktvorbereitung durchführen
309,http://data.europa.eu/esco/skill/06771445-aafc-4422-966c-87c861ad3fd3,Archäologie unterrichten
310,http://data.europa.eu/esco/skill/06792b9d-b287-46ad-aa0e-1ae7efe13293,Ölpumpensysteme bedienen
311,http://data.europa.eu/esco/skill/067a0c6d-4d8b-4e62-bce1-fc27c26f08c6,Schälmaschine bedienen
312,http://data.europa.eu/esco/skill/068271d5-c50f-4d5c-bf33-db3727bf69e2,sich in die Situation eines Tieres einfühlen
313,http://data.europa.eu/esco/skill/069dd599-cc57-451f-b7c4-b93d01faa2e8,Molekular- und Zellimmunologie
314,http://data.europa.eu/esco/skill/06a4004d-ee47-44ff-ae2f-a038ba0c0256,Durchführbarkeitsstudie über Kleinwindkraftanlagen ausführen
315,http://data.europa.eu/esco/skill/06aac0bf-3bfd-42b3-a334-39c4f4055da0,Lehrplanumsetzung überwachen
316,http://data.europa.eu/esco/skill/06b1f593-ac31-42ba-a2cd-5d86c755b416,Wein lesen
317,http://data.europa.eu/esco/skill/06b61b85-5838-4b6a-9ee2-abc6568e1b38,die diätetische Qualität der Pflege erkennen
318,http://data.europa.eu/esco/skill/06b6ab55-11b4-495e-9061-88684c8825bb,Behältertemperatur überwachen
319,http://data.europa.eu/esco/skill/06bd47bc-d9f3-4517-8e34-c55c2e81f8c2,Arbeitsplatzhygiene
320,http://data.europa.eu/esco/skill/06bf61f2-9df5-489d-8268-49fd8e3c34d3,Zentrifugen bedienen
321,http://data.europa.eu/esco/skill/06bf62ec-3316-49b7-989f-a47fe61f8987,Ernte organisieren
322,http://data.europa.eu/esco/skill/06c02117-18f2-4a39-bb0b-451f27435660,im Ofen gebrannte Erzeugnisse befördern
323,http://data.europa.eu/esco/skill/06c4a403-2614-40c6-a7ea-4a1fc267f053,Schnee auf Betriebsflächen des Flughafens beseitigen
324,http://data.europa.eu/esco/skill/06cc28fb-c494-427d-89a7-2dbf9a4245b1,unvorhergesehene Vorfälle im Gastgewerbe bewältigen
325,http://data.europa.eu/esco/skill/06cf28f4-608d-4fb9-94c5-c0698d70ea71,Schneidausrüstung warten
326,http://data.europa.eu/esco/skill/06d63a6c-3786-48ae-98f6-71acbe49958c,Nasstaumeln
327,http://data.europa.eu/esco/skill/06ddc929-2f34-46e0-92ef-784fd1c48783,den optimalen Zeitpunkt für die Besamung berechnen
328,http://data.europa.eu/esco/skill/06e347f2-2504-4ee8-b7f7-8d9542f56207,Stichwörter in vollständige Texte umsetzen
329,http://data.europa.eu/esco/skill/06ec0ecb-87fc-47a4-8348-81df2470ff3d,ein zahnärztliches Praxisteam leiten
330,http://data.europa.eu/esco/skill/06f08810-2cf0-49c7-b1d0-ec981bd074dc,Arbeitsumfeld sterilisieren
331,http://data.europa.eu/esco/skill/06f33d6a-f7a7-4a2b-baa5-8c3c53bd1a9c,Keywords in digitalen Inhalten
332,http://data.europa.eu/esco/skill/06f3473a-0057-4992-b6f2-3bf606462ed0,Erkenntnisse von Nachbarwissenschaften auf die Musiktherapie anwenden
333,http://data.europa.eu/esco/skill/06f46a6e-62d3-4ca0-bedb-cb4c021c14ee,Rechtswissenschaft
334,http://data.europa.eu/esco/skill/06fa9997-1720-45e8-a0cf-ee3060049f8b,Managementstrategien ändern
335,http://data.europa.eu/esco/skill/07022138-d9c9-48cb-81da-6a18cba5c3be,theoretische Lexikografie
336,http://data.europa.eu/esco/skill/07090471-265a-48ec-b744-72b357e801ed,mit gesundheitlichen Problemen von Kindern umgehen
337,http://data.europa.eu/esco/skill/070b9cfc-5052-4567-ab82-cb931eaed700,Fettpresse bedienen
338,http://data.europa.eu/esco/skill/07197605-141a-4c85-8995-00614de16c87,Kompetenz bei Verpackungsstandards beweisen
339,http://data.europa.eu/esco/skill/0719ac4d-9d0f-44ae-9067-5c29c2c343ef,Beratung zu Verbraucherrechten leisten
340,http://data.europa.eu/esco/skill/071a4197-06b3-4226-b9a1-efd15913280a,Medizinprodukte modellieren
341,http://data.europa.eu/esco/skill/071c361c-9366-455b-9bcf-4bd1415e037d,Filmspulen markieren
342,http://data.europa.eu/esco/skill/071c7f1d-f659-4b96-a222-b21012297f3b,Energiemarkt
343,http://data.europa.eu/esco/skill/071de01d-c665-4984-9272-63e02b65b471,seismische Geräte konstruieren
344,http://data.europa.eu/esco/skill/071f0eca-4189-433f-9d6c-edde50593300,Holz stapeln
345,http://data.europa.eu/esco/skill/072a702d-70c3-4959-91c7-85e69d143894,Finanzmittel einer Einrichtung des Gesundheitssystems verwalten
346,http://data.europa.eu/esco/skill/072f35a1-98e7-4a6c-9a19-474ace5644da,Pflanzen als Biomasse anbauen
347,http://data.europa.eu/esco/skill/0737ad0a-75ac-4696-988b-565820577ac0,Experience Maps verwenden
348,http://data.europa.eu/esco/skill/073a58a6-08b5-4727-abd0-890ce615af77,Naturkatastrophenschutz
349,http://data.europa.eu/esco/skill/07469451-ae47-49af-98ea-99f8ef9d283c,allgemeine Grundsätze des Lebensmittelrechts
350,http://data.europa.eu/esco/skill/074dd1d8-2ae6-494b-9ca9-43772643174b,technische Aspekte der Weinbauproduktion leiten
351,http://data.europa.eu/esco/skill/075228f2-d00d-4e24-9036-bccddbb9b414,Hydraulik von Warmwassersystemen abgleichen
352,http://data.europa.eu/esco/skill/07547bd9-fede-40e4-96c4-71a264c9362c,wassergespeiste Teleskopstangensysteme benutzen
353,http://data.europa.eu/esco/skill/075b906f-d6e1-4343-b88b-140695c8e248,Finanzen von Sporteinrichtungen verwalten
354,http://data.europa.eu/esco/skill/075c411b-c5cd-4238-be12-d6b284a4130c,den Informationsbedarf junger Menschen ermitteln
355,http://data.europa.eu/esco/skill/075c68d7-efe4-4466-be4a-9acc726504df,Fusionen und Übernahmen
356,http://data.europa.eu/esco/skill/0761f325-13e7-49f4-a41a-ec64ba4e7b9d,staatlich finanzierte Programme verwalten
357,http://data.europa.eu/esco/skill/07627684-2705-422f-9b31-346171eac852,Regeln von Pferderennen
358,http://data.europa.eu/esco/skill/0764b28d-04ee-4e80-bf58-b737f02a63e0,Untertitelungs-Software
359,http://data.europa.eu/esco/skill/076a82f9-6353-4f31-b529-d5bf9df7912a,Bestellungen für Bekleidungsartikel aufgeben
360,http://data.europa.eu/esco/skill/0777f400-9a31-41f4-a793-a96f13ed98e4,Tissuepapierbinder bedienen
361,http://data.europa.eu/esco/skill/077fb5d5-a9a2-4e27-b1b0-fe3149ba3da0,Informationen zu Arzneimitteln bereitstellen
362,http://data.europa.eu/esco/skill/078098e1-01f7-4654-9ddd-016f4063b54d,mit Fachkräften im Bildungswesen zusammenarbeiten
363,http://data.europa.eu/esco/skill/07846f2f-e182-4f94-a7c7-9fd2865c0dde,Samen einbringen
364,http://data.europa.eu/esco/skill/07862bb1-835a-4f14-9245-17717dc550a8,technische Ausrüstung für den Pflanzenbau
365,http://data.europa.eu/esco/skill/078861f5-b901-48a5-951e-a3ad0a4fa0bd,Lagergerät bedienen
366,http://data.europa.eu/esco/skill/07889c08-7220-47c8-96f7-6068fbea00dc,Daten normalisieren
367,http://data.europa.eu/esco/skill/078a25a4-1ac2-4c83-b0ed-8f8573c4633a,Okzitanisch sprechen
368,http://data.europa.eu/esco/skill/078e6210-224d-4331-9c8e-f881259b6bb0,sichere Anwendung von Pestiziden
369,http://data.europa.eu/esco/skill/079079fd-7918-491b-8302-34bec3e10d5d,auf Beschwerden von Besuchern/Besucherinnen antworten
370,http://data.europa.eu/esco/skill/0799a646-288c-4fcd-a6fd-d97a41c1bf5b,Tschechisch sprechen
371,http://data.europa.eu/esco/skill/0799c35e-8eae-42c8-acb5-61ba6dc37f8f,Maschinen zur Herstellung von Tabakprodukten befüllen
372,http://data.europa.eu/esco/skill/07aa096a-bb4e-4380-b9f2-97fd70da2a82,Glashärtung
373,http://data.europa.eu/esco/skill/07ad40ef-1336-4c0c-abd5-1001773c0eda,elektrooptische Geräte
374,http://data.europa.eu/esco/skill/07b83472-11f3-45f8-8855-987aa600581f,Elektronenstrahlschweiß-Maschinenteile
375,http://data.europa.eu/esco/skill/07ba491f-2fd4-4bab-bf52-32934c6f0b9f,in einem internationalen Umfeld arbeiten
376,http://data.europa.eu/esco/skill/07c29939-d5fe-4f7f-8546-f1d02fd352db,Siloanlagen untersuchen
377,http://data.europa.eu/esco/skill/07c4dfec-ca6c-48f5-8b02-58c71b0649c5,Wettinformationen ausstellen
378,http://data.europa.eu/esco/skill/07c73859-2c3f-4810-8735-53656f6944f9,Konformität mit der Hafenordnung sicherstellen
379,http://data.europa.eu/esco/skill/07cacd8e-6aaf-4cab-abeb-28319f454606,geschriebenes Ukrainisch verstehen
380,http://data.europa.eu/esco/skill/07d1dd29-4954-48f0-b807-6df53a7bceb2,Persönlichkeitstheorien
381,http://data.europa.eu/esco/skill/07d29906-da74-4a35-b064-422877289c28,Bohrvorrichtungen überprüfen
382,http://data.europa.eu/esco/skill/07d3074b-f5cd-420a-bdf8-c8d643563ea5,Publikationsformate respektieren
383,http://data.europa.eu/esco/skill/07dcecd9-b629-40cf-aea9-dbd62e77f841,Schneeräumgeräte nutzen
384,http://data.europa.eu/esco/skill/07dd856d-6141-48a7-a228-918f88494812,Prototyp für User-Experience-Lösung erstellen
385,http://data.europa.eu/esco/skill/07e1799a-82c2-4877-9b43-1499812c5619,Reinraumanzug tragen
386,http://data.europa.eu/esco/skill/07e2b2c7-c2a4-4a9b-a24a-48619e30b588,Stempelmaschine überwachen
387,http://data.europa.eu/esco/skill/07e47d58-dd0e-4302-9e68-70a188e89065,organisationsbezogene Systemrichtlinien anwenden
388,http://data.europa.eu/esco/skill/07e51c60-763a-4335-b4ec-70a15f66d328,IKT-Lösungen für Unternehmensprobleme vorschlagen
389,http://data.europa.eu/esco/skill/07e6231e-fbd4-4876-8ab5-346710dabe85,Schokoladen-Formanlage hochfahren
390,http://data.europa.eu/esco/skill/07e6bc9f-9c98-44ae-a7a3-5266caa393e1,Kosten von Instandsetzungsvorhaben berechnen
391,http://data.europa.eu/esco/skill/07ebe761-763e-4bf8-8cb7-c16da0d66981,verschiedene Töpfermaterialien handhaben
392,http://data.europa.eu/esco/skill/07ec6866-d283-46a6-991c-e8ce0c6fc159,wissenschaftliche Daten zur Wasserqualitätskontrolle interpretieren
393,http://data.europa.eu/esco/skill/08040bcc-a824-4441-bfd0-738b2de965cf,starke Gerüche aushalten
394,http://data.europa.eu/esco/skill/080460bf-ecaf-4985-91cc-3e7f8c0f8084,Skulpturen schaffen
395,http://data.europa.eu/esco/skill/080a3bf6-c8e8-481e-b97e-8fbc964ebab7,Typografie
396,http://data.europa.eu/esco/skill/080b0153-36ae-43f6-b3c3-c1fe6fd8f1de,Verfahren für Frachtoperationen planen
397,http://data.europa.eu/esco/skill/080c6eae-53f3-4fbb-b98b-b74fb3399679,Heißluftturm bedienen
398,http://data.europa.eu/esco/skill/080d918f-3781-4065-afe2-4eff9cbb636f,Veranstaltungsinhalte entwickeln
399,http://data.europa.eu/esco/skill/081513d0-7bad-4942-b8fb-1c24d9991fde,mechanische Schmiedepresse-Bauteile
400,http://data.europa.eu/esco/skill/0815979a-6506-47e2-951c-912414c98cbc,nationale Volkszählung
401,http://data.europa.eu/esco/skill/0815c56f-e56f-4509-8fc5-d7febe8dc3c6,körperliche Eigenschaften von Performern identifizieren
402,http://data.europa.eu/esco/skill/08181263-ce78-483a-8ba6-5ba8fe0726cc,textile Bodenbeläge herstellen
403,http://data.europa.eu/esco/skill/081b865d-5e34-49ef-b8df-a54cec04d5c7,Tunnelofen bedienen
404,http://data.europa.eu/esco/skill/081c58df-0ce8-4fc0-a031-14481c80f32a,Verfolger bedienen
405,http://data.europa.eu/esco/skill/081d7679-5070-4777-bece-a28c49f15636,Umweltpolitik
406,http://data.europa.eu/esco/skill/081fadc1-b9bd-49a5-a108-ff26364f3154,Zugbewegungen beeinflussende Umstände überwachen
407,http://data.europa.eu/esco/skill/08236fee-c405-4f30-8858-f10d7d5c94b7,Medienintegrationssysteme betreiben
408,http://data.europa.eu/esco/skill/082967d4-b94c-4305-aa13-35a6aa8c5c7c,mit Kollegen und Kolleginnen zusammenarbeiten
409,http://data.europa.eu/esco/skill/0833f2b7-b513-4d81-a93a-f9dee77d4fe1,Markttrends bei Sportgeräten
410,http://data.europa.eu/esco/skill/08365fba-e874-497b-aa9a-1c09d2aecd4d,Fahrgäste in den Mittelpunkt stellen
411,http://data.europa.eu/esco/skill/08371fe9-c658-4f6a-966f-71dbb0ab683d,Abläufe in der Buchhaltungsabteilung
412,http://data.europa.eu/esco/skill/0839eea4-c57b-4c14-b19b-923fbedb5d88,geschäftsbezogene Forschung betreiben
413,http://data.europa.eu/esco/skill/083a8ec5-1e08-43b1-9254-905205717c33,gefälschte Waren erkennen
414,http://data.europa.eu/esco/skill/083b677b-e52e-48a4-9c97-5c177af23e84,Teilnahme an internationalen Veranstaltungen organisieren
